vid_name;labeled_train_SVO_ts
s07e14_seg02_clip_01;[2, 30, 11]
s07e14_seg02_clip_02;[9, 9, 6, 11, 6, 24]
s07e14_seg02_clip_03;[2, 17, 28, 19]
s07e14_seg02_clip_04;[14, 41, 41, 14, 0, 41]
s07e14_seg02_clip_05;[17, 14, 31, 14, 41, 33]
s07e14_seg02_clip_06;[41, 28, 30, 2, 11, 2]
s07e14_seg02_clip_07;[17, 17, 33, 17, 21, 17, 17, 33, 2]
s07e14_seg02_clip_08;[6]
s07e14_seg02_clip_09;[19]
s07e14_seg02_clip_10;[41, 19, 17, 28, 7, 19, 38, 38]
s07e14_seg02_clip_11;[41, 41, 41]
s07e14_seg02_clip_12;[41, 24, 24, 20]
s07e14_seg02_clip_13;[41, 24, 6]
s07e14_seg02_clip_14;[9, 2, 2, 24, 33]
s07e14_seg02_clip_15;[24, 24, 24, 6]
s07e14_seg02_clip_16;[]
s07e14_seg02_clip_17;[28, 28]
s07e15_seg01_clip_00;[41, 14, 2, 14, 2]
s07e15_seg01_clip_01;[9, 14, 14, 41]
s07e15_seg02_clip_00;[6, 28, 11, 6, 35, 28]
s07e15_seg02_clip_01;[24, 24, 41, 41, 6, 6]
s07e15_seg02_clip_02;[2, 31, 11, 31, 17, 31]
s07e15_seg02_clip_03;[41, 41, 26, 26, 14]
s07e15_seg02_clip_04;[11]
s07e15_seg02_clip_05;[24, 2]
s07e15_seg02_clip_06;[2, 19]
s07e15_seg02_clip_07;[17, 28]
s07e15_seg02_clip_08;[6]
s07e15_seg02_clip_09;[15, 15]
s07e15_seg02_clip_10;[21, 11, 6, 6, 11]
s07e15_seg02_clip_11;[41]
s07e15_seg02_clip_12;[2, 26, 26, 26, 26]
s07e15_seg02_clip_13;[]
s07e15_seg02_clip_14;[26, 6, 2, 26, 26, 11, 6, 26]
s07e15_seg02_clip_15;[40, 40, 19, 17]
s07e15_seg02_clip_16;[40, 29, 17, 40, 41]
s07e16_seg01_clip_00;[30, 41]
s07e16_seg01_clip_01;[14]
s07e16_seg02_clip_00;[6, 17, 6]
s07e16_seg02_clip_01;[31, 6, 14, 33]
s07e16_seg02_clip_02;[2, 40, 6, 6]
s07e16_seg02_clip_03;[]
s07e16_seg02_clip_04;[11, 41, 41]
s07e16_seg02_clip_05;[6, 28, 14, 14]
s07e16_seg02_clip_06;[14, 14]
s07e16_seg02_clip_07;[17, 0, 0, 0, 0, 21, 2, 11, 17, 9]
s07e16_seg02_clip_08;[29, 16, 40, 40, 6, 41, 30, 40, 30, 17, 33]
s07e16_seg02_clip_09;[6, 41, 6, 14]
s07e16_seg02_clip_10;[2, 14, 35, 41, 35]
s07e16_seg02_clip_11;[2, 14, 14, 33, 33, 7, 6]
s07e16_seg02_clip_12;[2, 17, 30, 28, 28, 28]
s07e16_seg02_clip_13;[]
s07e16_seg02_clip_14;[6, 29, 24, 24, 14, 14, 29, 29, 17, 10, 10]
s07e16_seg02_clip_15;[41, 11, 11, 11, 11]
s07e17_seg01_clip_00;[41, 24]
s07e17_seg02_clip_00;[41]
s07e17_seg02_clip_01;[11, 2, 11]
s07e17_seg02_clip_02;[6, 11]
s07e17_seg02_clip_03;[]
s07e17_seg02_clip_04;[28, 33, 6, 33, 33, 33, 33, 41]
s07e17_seg02_clip_05;[28]
s07e17_seg02_clip_06;[6, 1, 28, 2, 14, 14]
s07e17_seg02_clip_07;[33]
s07e17_seg02_clip_08;[41, 30, 29, 2, 28, 28, 28, 13]
s07e17_seg02_clip_09;[28, 28, 17, 17, 33]
s07e17_seg02_clip_10;[9, 6, 41, 30, 6, 30]
s07e17_seg02_clip_11;[]
s07e17_seg02_clip_12;[41, 2, 33]
s07e17_seg02_clip_13;[31, 6, 40, 17, 41]
s07e17_seg02_clip_14;[41, 37, 16, 30, 30]
s07e17_seg02_clip_15;[26, 26, 26]
s07e17_seg02_clip_16;[41, 41]
s07e18_seg01_clip_00;[40, 31, 14, 41, 14]
s07e18_seg02_clip_00;[28]
s07e18_seg02_clip_01;[28, 31, 38]
s07e18_seg02_clip_02;[41, 11, 11]
s07e18_seg02_clip_03;[6, 41, 14, 14]
s07e18_seg02_clip_04;[41, 41, 41, 19, 30, 41, 41]
s07e18_seg02_clip_05;[11, 6, 6, 17, 6]
s07e18_seg02_clip_06;[24, 24, 24, 6, 29]
s07e18_seg02_clip_07;[41, 19]
s07e18_seg02_clip_08;[2, 31]
s07e18_seg02_clip_09;[31, 4, 37, 21, 30, 4]
s07e18_seg02_clip_10;[28, 14, 28]
s07e18_seg02_clip_11;[41, 21]
s07e18_seg02_clip_12;[9, 30, 8, 30]
s07e18_seg02_clip_13;[]
s07e18_seg02_clip_14;[]
s07e18_seg02_clip_15;[9, 14, 14]
s07e18_seg02_clip_16;[11]
s07e18_seg02_clip_17;[6]
s07e19_seg01_clip_00;[28, 33, 17]
s07e19_seg02_clip_00;[6, 35, 11, 2]
s07e19_seg02_clip_01;[40, 2]
s07e19_seg02_clip_02;[41, 33, 14]
s07e19_seg02_clip_03;[17, 17, 6, 30]
s07e19_seg02_clip_04;[9, 19, 19]
s07e19_seg02_clip_05;[6, 19, 41, 24, 6, 28, 6, 11, 33]
s07e19_seg02_clip_06;[]
s07e19_seg02_clip_07;[24, 24, 24, 24, 24, 24, 14, 2]
s07e19_seg02_clip_08;[41, 41, 41, 17, 41, 31, 11, 6, 17, 41, 41, 17, 6]
s07e19_seg02_clip_09;[6]
s07e19_seg02_clip_10;[]
s07e19_seg02_clip_11;[]
s07e19_seg02_clip_12;[28, 41, 6]
s07e19_seg02_clip_13;[41]
s07e19_seg02_clip_14;[8, 8, 24]
s07e19_seg02_clip_15;[]
s07e19_seg02_clip_16;[2, 14, 14, 14]
s07e20_seg01_clip_00;[9, 11]
s07e20_seg01_clip_01;[]
s07e20_seg02_clip_00;[17, 28]
s07e20_seg02_clip_01;[41, 11, 9, 11, 11]
s07e20_seg02_clip_02;[17, 23, 23, 23]
s07e20_seg02_clip_03;[21, 6, 40]
s07e20_seg02_clip_04;[28]
s07e20_seg02_clip_05;[41, 11, 11, 11]
s07e20_seg02_clip_06;[38, 19]
s07e20_seg02_clip_07;[23, 23, 23, 23]
s07e20_seg02_clip_08;[6, 41, 19, 11, 6]
s07e20_seg02_clip_09;[24, 41, 31, 11, 14]
s07e20_seg02_clip_10;[41, 5]
s07e20_seg02_clip_11;[]
s07e20_seg02_clip_12;[4, 6, 4, 30]
s07e20_seg02_clip_13;[11, 40, 21, 17, 35, 41, 2]
s07e20_seg02_clip_14;[2, 41, 41, 28, 41, 28, 11, 9, 6, 6, 28]
s07e20_seg02_clip_15;[24, 6, 11]
s07e20_seg02_clip_16;[21, 41, 2]
s07e21_seg01_clip_00;[]
s07e21_seg01_clip_01;[11, 2, 2]
s07e21_seg02_clip_00;[9, 30, 11, 28]
s07e21_seg02_clip_01;[41, 21, 21, 21, 14, 2, 28, 21, 33, 17, 17, 21, 21, 33]
s07e21_seg02_clip_02;[31, 41, 40, 28, 0, 0]
s07e21_seg02_clip_03;[24, 4, 19, 29, 29, 19, 41, 4, 17]
s07e21_seg02_clip_04;[31, 14, 31]
s07e21_seg02_clip_05;[41, 30, 21, 28]
s07e21_seg02_clip_06;[]
s07e21_seg02_clip_07;[11, 6, 6, 6, 28, 28]
s07e21_seg02_clip_08;[24, 30, 28, 28, 14, 14, 11, 19, 19]
s07e21_seg02_clip_09;[14, 14, 29, 14, 14, 6]
s07e21_seg02_clip_10;[19, 37, 40]
s07e21_seg02_clip_11;[6, 11, 2]
s07e21_seg02_clip_12;[17, 17, 17]
s07e21_seg02_clip_13;[]
s07e21_seg02_clip_14;[17, 17, 2]
s07e21_seg02_clip_15;[19, 19, 6, 9]
s07e22_seg01_clip_00;[41]
s07e22_seg02_clip_00;[41, 9, 4, 14, 14, 28, 17, 14]
s07e22_seg02_clip_01;[19]
s07e22_seg02_clip_02;[19, 6, 0, 31]
s07e22_seg02_clip_03;[41, 14, 14, 17, 11, 14, 28]
s07e22_seg02_clip_04;[]
s07e22_seg02_clip_05;[2, 9, 9]
s07e22_seg02_clip_06;[]
s07e22_seg02_clip_07;[]
s07e22_seg02_clip_08;[11, 19, 14, 19]
s07e22_seg02_clip_09;[6]
s07e22_seg02_clip_10;[]
s07e22_seg02_clip_11;[6, 6, 41, 6, 6, 6, 28]
s07e22_seg02_clip_12;[41, 5]
s07e22_seg02_clip_13;[27, 27, 28]
s07e22_seg02_clip_14;[27]
s07e22_seg02_clip_15;[14]
s07e22_seg02_clip_16;[]
s07e22_seg02_clip_17;[3, 6, 14]
s07e22_seg02_clip_18;[17, 41]
s07e23_seg01_clip_00;[27, 27, 6]
s07e23_seg02_clip_00;[28, 17, 23, 17, 14, 6, 14, 30, 11, 6]
s07e23_seg02_clip_01;[14, 14, 14, 14, 2, 2]
s07e23_seg02_clip_02;[6, 41, 41, 41]
s07e23_seg02_clip_03;[28, 2, 41, 41, 41, 41]
s07e23_seg02_clip_04;[]
s07e23_seg02_clip_05;[30]
s07e23_seg02_clip_06;[]
s07e23_seg02_clip_07;[11, 14, 14]
s07e23_seg02_clip_08;[17, 5]
s07e23_seg02_clip_09;[24, 24, 24, 24, 2]
s07e23_seg02_clip_10;[14, 30, 14, 14]
s07e23_seg02_clip_11;[]
s07e23_seg02_clip_12;[30, 33]
s07e23_seg02_clip_13;[26, 26, 28]
s07e23_seg02_clip_14;[8, 6, 6, 8, 8]
s07e23_seg02_clip_15;[29, 17, 14]
s07e23_seg02_clip_16;[31, 14, 9, 14, 14, 9, 24, 24, 26, 26, 40]
s07e24_seg02_clip_00;[]
s07e24_seg02_clip_01;[24, 24]
s07e24_seg02_clip_02;[]
s07e24_seg02_clip_03;[35]
s07e24_seg02_clip_04;[6, 19, 31]
s07e24_seg02_clip_05;[41, 41, 8, 21, 38, 41, 14]
s07e24_seg02_clip_06;[0, 0]
s07e24_seg02_clip_07;[]
s07e24_seg02_clip_08;[]
s07e24_seg02_clip_09;[2, 6, 2, 21, 2]
s07e24_seg02_clip_10;[24, 11, 2, 30, 2]
s07e24_seg02_clip_11;[]
s07e24_seg02_clip_12;[41, 6, 41]
s07e24_seg02_clip_13;[24]
s07e24_seg02_clip_14;[9, 9, 28, 28, 28, 19, 19, 14]
s07e24_seg02_clip_15;[14, 14]
s07e24_seg02_clip_16;[29, 14, 14]
s07e24_seg02_clip_17;[26, 26, 21, 21, 21, 14]
s07e24_seg02_clip_18;[21, 9, 14, 17]
s08e01_seg01_clip_00;[28, 21, 21, 9, 14, 14]
s08e01_seg01_clip_01;[]
s08e01_seg02_clip_00;[11]
s08e01_seg02_clip_01;[41, 27, 28, 27, 28]
s08e01_seg02_clip_02;[]
s08e01_seg02_clip_03;[27, 29, 27, 27, 27]
s08e01_seg02_clip_04;[2, 31, 6, 31]
s08e01_seg02_clip_05;[]
s08e01_seg02_clip_06;[]
s08e01_seg02_clip_07;[]
s08e01_seg02_clip_08;[27]
s08e01_seg02_clip_09;[27]
s08e01_seg02_clip_10;[]
s08e01_seg02_clip_11;[27, 14, 27, 27]
s08e01_seg02_clip_12;[28, 28, 28]
s08e01_seg02_clip_13;[29]
s08e01_seg02_clip_14;[17, 2, 6]
s08e01_seg02_clip_15;[]
s08e01_seg02_clip_16;[29]
s08e01_seg02_clip_17;[28, 30, 6, 6, 30, 21, 14, 41, 14, 14]
s08e02_seg01_clip_00;[11, 28]
s08e02_seg01_clip_01;[]
s08e02_seg02_clip_00;[4, 4, 30, 28, 4, 17]
s08e02_seg02_clip_01;[9, 6]
s08e02_seg02_clip_02;[6, 7, 11, 2, 21, 7]
s08e02_seg02_clip_03;[24, 20, 28, 2]
s08e02_seg02_clip_04;[24, 24, 16]
s08e02_seg02_clip_05;[9, 7, 30, 17, 17, 17]
s08e02_seg02_clip_06;[29, 11, 29]
s08e02_seg02_clip_07;[]
s08e02_seg02_clip_08;[]
s08e02_seg02_clip_09;[41, 42, 41, 42]
s08e02_seg02_clip_10;[28, 41, 28]
s08e02_seg02_clip_11;[28]
s08e02_seg02_clip_12;[34, 29]
s08e02_seg02_clip_13;[29, 29, 29, 14]
s08e02_seg02_clip_14;[9, 19, 19]
s08e02_seg02_clip_15;[9, 28]
s08e02_seg02_clip_16;[41, 28, 14, 14]
s08e03_seg01_clip_00;[14, 41, 17, 8, 33, 14, 41, 14]
s08e03_seg02_clip_00;[6, 6, 7]
s08e03_seg02_clip_01;[41, 31, 14, 41, 5]
s08e03_seg02_clip_02;[33, 6, 2, 21, 2]
s08e03_seg02_clip_03;[6, 17]
s08e03_seg02_clip_04;[]
s08e03_seg02_clip_05;[28, 27, 27]
s08e03_seg02_clip_06;[8, 34, 27, 27, 8, 34, 27, 11]
s08e03_seg02_clip_07;[6, 8, 8, 8, 17]
s08e03_seg02_clip_08;[24, 31]
s08e03_seg02_clip_09;[31, 41, 21, 21, 21]
s08e03_seg02_clip_10;[19, 19]
s08e03_seg02_clip_11;[]
s08e03_seg02_clip_12;[6, 41, 2]
s08e03_seg02_clip_13;[6, 41]
s08e03_seg02_clip_14;[8, 6, 26]
s08e03_seg02_clip_15;[24, 28, 6, 40]
s08e03_seg02_clip_16;[41]
s08e04_seg01_clip_00;[41, 23, 23, 23]
s08e04_seg02_clip_00;[6]
s08e04_seg02_clip_01;[41, 31, 41, 28, 41, 14, 31, 23]
s08e04_seg02_clip_02;[9, 38, 38]
s08e04_seg02_clip_03;[9, 9, 17, 19]
s08e04_seg02_clip_04;[6, 6, 30, 2]
s08e04_seg02_clip_05;[33, 33]
s08e04_seg02_clip_06;[41, 2, 37, 8, 8]
s08e04_seg02_clip_07;[]
s08e04_seg02_clip_08;[24, 20, 24, 2, 41, 41, 24, 35, 2]
s08e04_seg02_clip_09;[17, 28]
s08e04_seg02_clip_10;[24, 41, 6]
s08e04_seg02_clip_11;[24, 24, 20, 2, 6, 2]
s08e04_seg02_clip_12;[38, 41]
s08e04_seg02_clip_13;[17, 17, 30, 41, 41, 30, 30]
s08e04_seg02_clip_14;[]
s08e04_seg02_clip_15;[28, 2]
s08e04_seg02_clip_16;[19, 41, 28, 33, 21, 42, 42, 21, 33]
s08e05_seg01_clip_00;[]
s08e05_seg01_clip_01;[41, 6, 41, 41]
s08e05_seg02_clip_00;[19, 30, 21, 33, 30, 28, 28]
s08e05_seg02_clip_01;[11]
s08e05_seg02_clip_02;[30, 6, 30]
s08e05_seg02_clip_03;[]
s08e05_seg02_clip_04;[17, 17, 8, 14]
s08e05_seg02_clip_05;[14, 11, 14]
s08e05_seg02_clip_06;[28, 31, 31, 28]
s08e05_seg02_clip_07;[24, 24, 14]
s08e05_seg02_clip_08;[24, 24, 38, 41, 17, 17, 17]
s08e05_seg02_clip_09;[33, 33, 33, 33]
s08e05_seg02_clip_10;[9, 4, 30, 30, 30, 30, 2]
s08e05_seg02_clip_11;[8]
s08e05_seg02_clip_12;[]
s08e05_seg02_clip_13;[40, 40]
s08e05_seg02_clip_14;[28, 17, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]
s08e05_seg02_clip_15;[6, 11, 30, 40]
s08e06_seg01_clip_00;[]
s08e06_seg02_clip_00;[41, 31, 6, 31, 30, 6, 11]
s08e06_seg02_clip_01;[6, 41, 31, 6, 5, 31]
s08e06_seg02_clip_02;[]
s08e06_seg02_clip_03;[9, 17]
s08e06_seg02_clip_04;[41, 2, 35, 2]
s08e06_seg02_clip_05;[]
s08e06_seg02_clip_06;[41, 9, 9, 17, 2, 30]
s08e06_seg02_clip_07;[]
s08e06_seg02_clip_08;[9, 9, 41, 41, 28, 28, 28, 28, 41, 14, 35]
s08e06_seg02_clip_09;[2, 14, 2, 2, 14]
s08e06_seg02_clip_10;[]
s08e06_seg02_clip_11;[]
s08e06_seg02_clip_12;[9, 9, 14, 8, 21, 17]
s08e06_seg02_clip_13;[41, 14, 9, 14, 14, 41, 14, 28]
s08e06_seg02_clip_14;[30, 21, 14, 41, 41, 21, 14, 14]
s08e06_seg02_clip_15;[]
s08e06_seg02_clip_16;[]
s08e06_seg02_clip_17;[9, 21, 2, 17, 21]
s08e07_seg01_clip_00;[41]
s08e07_seg01_clip_01;[41, 30, 41, 41, 41, 6, 41, 41]
s08e07_seg02_clip_00;[30, 3, 30, 30, 30]
s08e07_seg02_clip_01;[33, 14]
s08e07_seg02_clip_02;[]
s08e07_seg02_clip_03;[24, 24, 24]
s08e07_seg02_clip_04;[41, 6, 6, 31, 19, 19, 24, 24, 6, 41]
s08e07_seg02_clip_05;[6, 6, 11]
s08e07_seg02_clip_06;[31, 31]
s08e07_seg02_clip_07;[]
s08e07_seg02_clip_08;[41, 29, 29, 14, 17, 19, 14, 41, 30, 17]
s08e07_seg02_clip_09;[14, 30]
s08e07_seg02_clip_10;[9, 9]
s08e07_seg02_clip_11;[]
s08e07_seg02_clip_12;[]
s08e07_seg02_clip_13;[]
s08e07_seg02_clip_14;[41, 38]
s08e07_seg02_clip_15;[2]
s08e07_seg02_clip_16;[28, 40]
s08e08_seg01_clip_00;[24, 6, 23, 23, 23, 14, 14, 2, 6, 6, 6, 6]
s08e08_seg02_clip_00;[6, 6, 6, 6, 6, 6, 6, 35, 16, 41, 20, 11, 17, 17]
s08e08_seg02_clip_01;[11, 11, 6, 41, 41, 41, 6]
s08e08_seg02_clip_02;[31, 28]
s08e08_seg02_clip_03;[41, 24, 24, 24, 24, 24, 35, 31, 35, 6, 14]
s08e08_seg02_clip_04;[29, 9, 14, 29, 14, 29]
s08e08_seg02_clip_05;[14, 17]
s08e08_seg02_clip_06;[30, 30, 6]
s08e08_seg02_clip_07;[2, 2, 2, 11]
s08e08_seg02_clip_08;[28, 11]
s08e08_seg02_clip_09;[9, 28, 4, 30, 30]
s08e08_seg02_clip_10;[35]
s08e08_seg02_clip_11;[2, 24, 24]
s08e08_seg02_clip_12;[9, 9, 4, 28]
s08e08_seg02_clip_13;[41, 2, 2]
s08e08_seg02_clip_14;[28, 6, 28, 38, 2, 7]
s08e08_seg02_clip_15;[28, 30, 9, 38, 30]
s08e08_seg02_clip_16;[9]
s08e08_seg02_clip_17;[6, 6, 6, 6]
s08e09_seg01_clip_00;[2, 40, 31, 41, 31]
s08e09_seg01_clip_01;[14, 14, 2, 19, 30]
s08e09_seg02_clip_00;[14, 19]
s08e09_seg02_clip_01;[]
s08e09_seg02_clip_02;[11, 28, 11, 2]
s08e09_seg02_clip_03;[28]
s08e09_seg02_clip_04;[33, 41, 8, 6]
s08e09_seg02_clip_05;[24, 41, 0, 0, 0, 14, 2]
s08e09_seg02_clip_06;[]
s08e09_seg02_clip_07;[27]
s08e09_seg02_clip_08;[]
s08e09_seg02_clip_09;[2, 41, 6, 6, 17, 17, 11, 41, 41]
s08e09_seg02_clip_10;[]
s08e09_seg02_clip_11;[41, 41, 41, 15, 23]
s08e09_seg02_clip_12;[]
s08e09_seg02_clip_13;[30, 2, 6, 6]
s08e09_seg02_clip_14;[24, 24, 24, 9, 9, 6, 14, 6, 14, 14, 24, 24, 6]
s08e09_seg02_clip_15;[]
s08e09_seg02_clip_16;[30, 30]
s08e10_seg01_clip_00;[14, 14, 14]
s08e10_seg02_clip_00;[]
s08e10_seg02_clip_01;[11, 11, 11]
s08e10_seg02_clip_02;[11, 14, 14]
s08e10_seg02_clip_03;[41, 14]
s08e10_seg02_clip_04;[11, 41, 14]
s08e10_seg02_clip_05;[41, 6, 2, 33]
s08e10_seg02_clip_06;[6]
s08e10_seg02_clip_07;[24, 24, 11, 14, 11]
s08e10_seg02_clip_08;[41, 30, 41, 41, 41, 2, 31]
s08e10_seg02_clip_09;[20, 29]
s08e10_seg02_clip_10;[24, 6, 14]
s08e10_seg02_clip_11;[]
s08e10_seg02_clip_12;[]
s08e10_seg02_clip_13;[41, 41]
s08e10_seg02_clip_14;[]
s08e10_seg02_clip_15;[6, 6, 28, 2, 2]
s08e10_seg02_clip_16;[28, 30, 4, 21, 4]
s08e11_seg01_clip_00;[]
s08e11_seg02_clip_00;[9, 9, 41, 41]
s08e11_seg02_clip_01;[31, 20]
s08e11_seg02_clip_02;[21, 6, 21]
s08e11_seg02_clip_03;[]
s08e11_seg02_clip_04;[27]
s08e11_seg02_clip_05;[2, 9, 2]
s08e11_seg02_clip_06;[9, 9]
s08e11_seg02_clip_07;[2]
s08e11_seg02_clip_08;[]
s08e11_seg02_clip_09;[14]
s08e11_seg02_clip_10;[9, 31, 31, 31, 31]
s08e11_seg02_clip_11;[41, 41, 41, 19]
s08e11_seg02_clip_12;[6]
s08e11_seg02_clip_13;[]
s08e11_seg02_clip_14;[31, 6]
s08e11_seg02_clip_15;[31, 17, 30]
s08e11_seg02_clip_16;[29, 6, 6, 6, 24]
s08e12_seg01_clip_00;[30, 6, 19, 19, 19, 19, 28, 28, 28, 28, 6]
s08e12_seg01_clip_01;[41, 28, 14, 17, 33, 28, 33, 14]
s08e12_seg01_clip_02;[9, 9, 8]
s08e12_seg02_clip_00;[17, 6, 6, 17]
s08e12_seg02_clip_01;[17, 41, 37, 41]
s08e12_seg02_clip_02;[41, 14, 41, 41, 11]
s08e12_seg02_clip_03;[]
s08e12_seg02_clip_04;[17, 2, 6]
s08e12_seg02_clip_05;[38]
s08e12_seg02_clip_06;[8, 38, 19]
s08e12_seg02_clip_07;[14]
s08e12_seg02_clip_08;[19, 24, 0, 27, 38]
s08e12_seg02_clip_09;[28]
s08e12_seg02_clip_10;[15, 14, 28, 28, 38]
s08e12_seg02_clip_11;[]
s08e12_seg02_clip_12;[28, 41, 6, 17, 17, 6, 6, 14, 14]
s08e12_seg02_clip_13;[6]
s08e12_seg02_clip_14;[17, 33]
s08e12_seg02_clip_15;[2]
s08e13_seg01_clip_00;[21, 21, 2]
s08e13_seg01_clip_01;[11, 15]
s08e13_seg02_clip_00;[3, 4]
s08e13_seg02_clip_01;[17, 17, 41, 6, 11, 6]
s08e13_seg02_clip_02;[31, 28, 2]
s08e13_seg02_clip_03;[28, 28, 28, 9, 5, 28, 5]
s08e13_seg02_clip_04;[]
s08e13_seg02_clip_05;[14, 41]
s08e13_seg02_clip_06;[2, 9, 6, 9, 6, 2, 37, 2, 41]
s08e13_seg02_clip_07;[30, 35, 17, 21, 30, 35, 6]
s08e13_seg02_clip_08;[14, 14, 17, 17, 24, 24, 24, 28, 4, 41]
s08e13_seg02_clip_09;[41, 28, 14, 9]
s08e13_seg02_clip_10;[9, 21, 2, 11]
s08e13_seg02_clip_11;[]
s08e13_seg02_clip_12;[33, 41, 14]
s08e13_seg02_clip_13;[]
s08e13_seg02_clip_14;[20, 8, 19, 33]
s08e13_seg02_clip_15;[26]
s08e14_seg01_clip_00;[41, 41, 28, 14, 41, 11, 6]
s08e14_seg01_clip_01;[24, 9]
s08e14_seg01_clip_02;[31]
s08e14_seg02_clip_00;[31, 28, 31]
s08e14_seg02_clip_01;[]
s08e14_seg02_clip_02;[24, 28]
s08e14_seg02_clip_03;[9, 31, 41, 29]
s08e14_seg02_clip_04;[19, 19, 31, 31, 31, 14, 14, 19, 19, 24, 24]
s08e14_seg02_clip_05;[6, 19, 14, 24, 41, 14]
s08e14_seg02_clip_06;[2, 19, 19, 37]
s08e14_seg02_clip_07;[2]
s08e14_seg02_clip_08;[24, 41, 6, 14, 2]
s08e14_seg02_clip_09;[]
s08e14_seg02_clip_10;[17, 31]
s08e14_seg02_clip_11;[41, 19, 24, 24, 24, 33, 41, 24, 41]
s08e14_seg02_clip_12;[2, 19]
s08e14_seg02_clip_13;[33, 14, 14, 14, 14, 33, 33]
s08e14_seg02_clip_14;[19]
s08e14_seg02_clip_15;[2, 41]
s08e14_seg02_clip_16;[39, 35, 19, 21, 33, 19, 28, 17]
s08e15_seg01_clip_00;[]
s08e15_seg01_clip_01;[41, 41, 33]
s08e15_seg02_clip_00;[]
s08e15_seg02_clip_01;[41, 2, 6, 0, 0, 37, 2, 8]
s08e15_seg02_clip_02;[33, 2, 2, 21, 21, 6, 2]
s08e15_seg02_clip_03;[21, 21, 41]
s08e15_seg02_clip_04;[14, 28, 6, 31, 14]
s08e15_seg02_clip_05;[28, 28, 33, 41, 28, 2, 41, 30, 41]
s08e15_seg02_clip_06;[28, 24, 9, 24, 41, 14, 31]
s08e15_seg02_clip_07;[21, 14, 2, 2, 5, 28]
s08e15_seg02_clip_08;[19, 19, 14, 14]
s08e15_seg02_clip_09;[20]
s08e15_seg02_clip_10;[30, 33, 28, 28]
s08e15_seg02_clip_11;[33, 33, 6, 6, 17, 17, 21]
s08e15_seg02_clip_12;[6, 6, 14, 31, 14, 41]
s08e15_seg02_clip_13;[17, 30, 17, 17, 17, 30, 30]
s08e15_seg02_clip_14;[28, 2, 14, 14, 41]
s08e15_seg02_clip_15;[41, 41, 26]
s08e15_seg02_clip_16;[29, 41, 41, 11, 11]
s08e16_seg01_clip_00;[17, 2, 6, 6, 6, 23, 9]
s08e16_seg02_clip_00;[33]
s08e16_seg02_clip_01;[30, 28, 19]
s08e16_seg02_clip_02;[35]
s08e16_seg02_clip_03;[41, 19, 28]
s08e16_seg02_clip_04;[]
s08e16_seg02_clip_05;[14, 14]
s08e16_seg02_clip_06;[]
s08e16_seg02_clip_07;[]
s08e16_seg02_clip_08;[2, 24, 11, 14, 41, 6, 14, 14]
s08e16_seg02_clip_09;[24, 20, 6, 41, 6]
s08e16_seg02_clip_10;[6]
s08e16_seg02_clip_11;[41, 41, 41]
s08e16_seg02_clip_12;[19, 28, 6, 28]
s08e16_seg02_clip_13;[]
s08e16_seg02_clip_14;[]
s08e16_seg02_clip_15;[14, 14, 14, 14, 11, 2, 14, 14]
s08e16_seg02_clip_16;[11, 11, 6, 6, 30, 11, 6, 11, 11]
s08e17_seg01_clip_00;[17, 17, 30, 0, 0]
s08e17_seg01_clip_01;[41, 14, 14, 14]
s08e17_seg02_clip_00;[17, 19]
s08e17_seg02_clip_01;[]
s08e17_seg02_clip_02;[]
s08e17_seg02_clip_03;[14]
s08e17_seg02_clip_04;[11, 30, 30]
s08e17_seg02_clip_05;[40]
s08e17_seg02_clip_06;[2, 9, 30, 17, 17, 30, 2]
s08e17_seg02_clip_07;[41, 17, 41]
s08e17_seg02_clip_08;[11, 41, 35, 35, 11]
s08e17_seg02_clip_09;[41]
s08e17_seg02_clip_10;[17, 8]
s08e17_seg02_clip_11;[5]
s08e17_seg02_clip_12;[]
s08e17_seg02_clip_13;[26, 41, 9, 9]
s08e17_seg02_clip_14;[41, 2, 28]
s08e17_seg02_clip_15;[]
s08e17_seg02_clip_16;[26]
s08e18_seg01_clip_00;[6, 30, 6, 6, 6]
s08e18_seg02_clip_00;[27, 41]
s08e18_seg02_clip_01;[41]
s08e18_seg02_clip_02;[31, 9, 31, 31, 19, 21]
s08e18_seg02_clip_03;[]
s08e18_seg02_clip_04;[30, 40]
s08e18_seg02_clip_05;[30, 30]
s08e18_seg02_clip_06;[4, 30, 4, 30, 2, 41]
s08e18_seg02_clip_07;[37, 30, 4, 37, 33, 30, 27, 30]
s08e18_seg02_clip_08;[2, 27]
s08e18_seg02_clip_09;[]
s08e18_seg02_clip_10;[2, 20, 2]
s08e18_seg02_clip_11;[24, 28, 6, 6, 6, 6, 6]
s08e18_seg02_clip_12;[41, 24, 24]
s08e18_seg02_clip_13;[11]
s08e18_seg02_clip_14;[41, 41]
s08e18_seg02_clip_15;[11, 14]
s08e18_seg02_clip_16;[41, 41, 24]
s08e19_seg01_clip_00;[38]
s08e19_seg02_clip_00;[27, 28]
s08e19_seg02_clip_01;[17, 27]
s08e19_seg02_clip_02;[28]
s08e19_seg02_clip_03;[11]
s08e19_seg02_clip_04;[27, 40]
s08e19_seg02_clip_05;[6, 31, 35, 27, 14]
s08e19_seg02_clip_06;[]
s08e19_seg02_clip_07;[]
s08e19_seg02_clip_08;[41, 8, 27]
